col_0,REGION,DATE,DATE_parsed,YEAR,MONTH,DAY,PROFIL_TOTAL,PROFIL_ENT,PROFIL_PRO,PROFIL_RES,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C,SUNHOUR,TEMPERATURE_NIGHT_C,TEMPERATURE_MEAN,HOLIDAYS,IS_WEEKEND,IS_LOCKDOWN_1,IS_LOCKDOWN_2,IS_LOCKDOWN_3,IS_LOCKDOWN_TT,IS_PUBLIC_HOLIDAYS
1313,Hauts-de-France,2021-10-18T00:00:00.000Z,2021-10-18T00:00:00.000Z,2021,10,18,45894350,2010430,9688892,34195028,17,8,16,8,16,15,0,83,10,1022,17,17,9,6,9,9,12,0,0,0,0,0,0,0
1315,Hauts-de-France,2021-10-19T00:00:00.000Z,2021-10-19T00:00:00.000Z,2021,10,19,41888429,1960893,9667795,30259741,25,13,21,15,20,20,1,97,8,1019,60,26,17,13,6,14,17,0,0,0,0,0,0,0
1317,Hauts-de-France,2021-10-20T00:00:00.000Z,2021-10-20T00:00:00.000Z,2021,10,20,41294322,1903762,9447383,29943177,20,15,37,17,19,17,1,78,10,1013,61,20,14,17,6,16,17,0,0,0,0,0,0,0
1319,Hauts-de-France,2021-10-21T00:00:00.000Z,2021-10-21T00:00:00.000Z,2021,10,21,42995604,1922819,9900906,31171879,14,6,33,11,12,9,5,87,9,1017,72,14,11,5,6,12,11,0,0,0,0,0,0,0
1321,Hauts-de-France,2021-10-22T00:00:00.000Z,2021-10-22T00:00:00.000Z,2021,10,22,47095068,2016264,10361395,34717409,11,4,22,4,11,10,0,76,10,1026,44,11,5,1,5,4,7,0,0,0,0,0,0,0
1323,Hauts-de-France,2021-10-23T00:00:00.000Z,2021-10-23T00:00:00.000Z,2021,10,23,48345984,1780043,9432776,37133165,14,7,7,7,13,11,0,90,10,1027,24,14,6,6,9,8,10,1,1,0,0,0,0,0
1325,Hauts-de-France,2021-10-24T00:00:00.000Z,2021-10-24T00:00:00.000Z,2021,10,24,50066331,1964361,8683209,39418761,17,5,16,5,15,12,0,87,10,1025,1,17,6,3,9,6,10,1,1,0,0,0,0,0
1327,Hauts-de-France,2021-10-25T00:00:00.000Z,2021-10-25T00:00:00.000Z,2021,10,25,48818558,2062155,9933785,36822618,15,7,17,9,13,12,0,83,10,1021,77,15,10,7,4,9,11,1,0,0,0,0,0,0
1329,Hauts-de-France,2021-10-26T00:00:00.000Z,2021-10-26T00:00:00.000Z,2021,10,26,47484710,2082034,10224655,35178021,16,8,16,8,14,12,0,95,9,1024,49,16,10,6,6,9,11,1,0,0,0,0,0,0
1331,Hauts-de-France,2021-10-27T00:00:00.000Z,2021-10-27T00:00:00.000Z,2021,10,27,47468229,2078847,10175342,35214040,18,9,20,9,16,15,0,93,10,1023,18,18,12,7,9,10,13,1,0,0,0,0,0,0
1333,Hauts-de-France,2021-10-28T00:00:00.000Z,2021-10-28T00:00:00.000Z,2021,10,28,47383940,2040828,10261681,35081431,20,9,22,9,18,16,0,90,10,1020,1,20,10,7,9,9,13,1,0,0,0,0,0,0
1335,Hauts-de-France,2021-10-29T00:00:00.000Z,2021-10-29T00:00:00.000Z,2021,10,29,46954986,1977729,10134587,34842670,16,10,28,10,16,13,0,79,10,1010,45,16,11,7,7,10,12,1,0,0,0,0,0,0
1337,Hauts-de-France,2021-10-30T00:00:00.000Z,2021-10-30T00:00:00.000Z,2021,10,30,46160629,1674238,9209772,35276619,13,9,25,9,13,13,1,96,8,1007,85,13,12,6,4,9,11,1,1,0,0,0,0,0
1339,Hauts-de-France,2021-10-31T00:00:00.000Z,2021-10-31T00:00:00.000Z,2021,10,31,45342597,1838512,8361974,35142111,16,8,33,9,15,14,3,95,9,1008,67,16,13,6,5,8,12,1,1,0,0,0,0,0
1341,Hauts-de-France,2021-11-01T00:00:00.000Z,2021-11-01T00:00:00.000Z,2021,11,1,48076854,1992248,8586341,37498265,12,8,30,9,12,10,0,86,10,1003,60,12,8,5,6,9,10,1,0,0,0,0,0,1
1343,Hauts-de-France,2021-11-02T00:00:00.000Z,2021-11-02T00:00:00.000Z,2021,11,2,51477060,2099192,10623794,38754074,10,6,19,8,10,8,1,93,9,1002,85,10,7,5,4,8,9,1,0,0,0,0,0,0
1345,Hauts-de-France,2021-11-03T00:00:00.000Z,2021-11-03T00:00:00.000Z,2021,11,3,53837113,2202245,10957303,40677565,11,5,6,5,10,8,0,91,10,1007,57,11,5,4,6,5,7,1,0,0,0,0,0,0
1347,Hauts-de-France,2021-11-04T00:00:00.000Z,2021-11-04T00:00:00.000Z,2021,11,4,57152844,2351267,11403364,43398213,11,5,29,5,11,9,2,92,10,1019,63,11,7,3,5,5,8,1,1,0,0,1,1,0
1349,Hauts-de-France,2021-11-05T00:00:00.000Z,2021-11-05T00:00:00.000Z,2021,11,5,57976108,2346954,11477368,44151786,11,5,17,6,11,8,0,92,10,1029,59,11,7,3,6,7,8,1,0,0,0,0,0,0
1351,Hauts-de-France,2021-11-06T00:00:00.000Z,2021-11-06T00:00:00.000Z,2021,11,6,60071303,1847553,10727757,47495993,12,5,9,5,11,10,0,87,10,1030,44,12,7,3,7,5,8,1,0,0,0,0,0,0
1353,Hauts-de-France,2021-11-07T00:00:00.000Z,2021-11-07T00:00:00.000Z,2021,11,7,58021491,2032037,9481734,46507720,12,8,20,11,12,8,0,95,10,1025,79,12,10,8,5,10,10,1,1,0,0,0,0,0
1355,Hauts-de-France,2021-11-08T00:00:00.000Z,2021-11-08T00:00:00.000Z,2021,11,8,57019727,2193926,11207831,43617970,10,6,13,6,10,8,0,84,10,1025,50,10,5,4,6,7,8,0,0,0,0,0,0,0
1357,Hauts-de-France,2021-11-09T00:00:00.000Z,2021-11-09T00:00:00.000Z,2021,11,9,58550816,2249294,11904749,44396773,12,5,14,5,11,8,0,90,10,1027,16,12,6,3,9,5,7,0,1,0,0,0,0,0
1359,Hauts-de-France,2021-11-10T00:00:00.000Z,2021-11-10T00:00:00.000Z,2021,11,10,60810422,2266326,11997501,46546595,13,6,10,6,10,9,0,79,10,1027,36,13,6,4,7,6,8,0,0,0,0,0,0,0
1361,Hauts-de-France,2021-11-11T00:00:00.000Z,2021-11-11T00:00:00.000Z,2021,11,11,59413701,2227342,10290580,46895779,13,7,8,7,11,10,0,87,10,1027,22,13,8,5,9,7,9,0,0,0,0,0,0,1
1363,Hauts-de-France,2021-11-12T00:00:00.000Z,2021-11-12T00:00:00.000Z,2021,11,12,59182219,2158044,11727110,45297065,14,5,18,5,12,10,0,77,10,1023,18,14,6,2,9,5,8,0,1,0,0,0,0,0
1365,Hauts-de-France,2021-11-13T00:00:00.000Z,2021-11-13T00:00:00.000Z,2021,11,13,54798029,1816635,10387484,42593910,12,10,19,11,12,11,1,92,10,1012,87,12,10,9,3,11,11,0,1,0,0,0,0,0
1367,Hauts-de-France,2021-11-14T00:00:00.000Z,2021-11-14T00:00:00.000Z,2021,11,14,53984597,2004221,9310622,42669754,11,9,19,10,11,10,0,93,10,1025,75,11,9,8,5,10,11,0,1,0,0,0,0,0
1369,Hauts-de-France,2021-11-15T00:00:00.000Z,2021-11-15T00:00:00.000Z,2021,11,15,57188257,2166711,11479332,43542214,12,5,16,5,11,9,0,95,8,1025,23,12,8,3,9,6,8,0,0,0,0,0,0,0
1371,Hauts-de-France,2021-11-16T00:00:00.000Z,2021-11-16T00:00:00.000Z,2021,11,16,58251694,2281596,12081114,43888984,11,5,9,5,9,10,0,94,8,1024,54,11,6,3,4,5,7,0,0,0,0,0,0,0
1373,Hauts-de-France,2021-11-17T00:00:00.000Z,2021-11-17T00:00:00.000Z,2021,11,17,58211099,2206144,11799054,44205901,11,6,15,8,11,8,0,95,9,1026,59,11,9,6,4,8,9,0,0,0,0,0,0,0
1375,Hauts-de-France,2021-11-18T00:00:00.000Z,2021-11-18T00:00:00.000Z,2021,11,18,58400265,2220410,12073076,44106779,11,5,17,5,10,11,0,90,10,1029,77,11,10,3,3,5,8,0,0,0,0,0,0,0
1377,Hauts-de-France,2021-11-19T00:00:00.000Z,2021-11-19T00:00:00.000Z,2021,11,19,58873739,2185277,12106453,44582009,13,9,10,10,13,12,0,95,8,1032,77,13,10,10,3,10,11,0,0,0,0,0,0,0
1379,Hauts-de-France,2021-11-20T00:00:00.000Z,2021-11-20T00:00:00.000Z,2021,11,20,60436501,1890843,11138400,47407258,13,7,8,7,11,10,0,91,10,1031,39,13,8,7,8,8,9,0,1,0,0,0,0,0
1381,Hauts-de-France,2021-11-21T00:00:00.000Z,2021-11-21T00:00:00.000Z,2021,11,21,61777941,2130292,10232145,49415504,10,4,19,9,8,6,1,93,8,1018,73,10,8,5,5,9,8,0,1,0,0,0,0,0
1383,Hauts-de-France,2021-11-22T00:00:00.000Z,2021-11-22T00:00:00.000Z,2021,11,22,63617299,2274645,12308607,49034047,10,3,27,4,10,7,0,89,10,1029,7,10,3,0,9,3,6,0,0,0,0,0,0,0
1385,Hauts-de-France,2021-11-23T00:00:00.000Z,2021-11-23T00:00:00.000Z,2021,11,23,65652417,2366591,13030000,50255826,8,2,12,2,7,6,0,87,10,1032,30,8,5,-1,7,2,4,0,0,0,0,0,0,0
1387,Hauts-de-France,2021-11-24T00:00:00.000Z,2021-11-24T00:00:00.000Z,2021,11,24,66284839,2406655,12922869,50955315,9,3,8,3,7,6,0,90,10,1028,8,9,3,0,8,3,5,0,0,0,0,0,0,0
1389,Hauts-de-France,2021-11-25T00:00:00.000Z,2021-11-25T00:00:00.000Z,2021,11,25,67366930,2400349,13331447,51635134,7,2,17,2,7,6,0,87,10,1014,48,7,5,0,4,2,4,0,0,0,0,0,0,0
1391,Hauts-de-France,2021-11-26T00:00:00.000Z,2021-11-26T00:00:00.000Z,2021,11,26,68461066,2305383,13451914,52703769,7,2,26,3,6,5,1,88,10,1012,77,7,2,0,6,4,5,0,0,0,0,0,0,0
1393,Hauts-de-France,2021-11-27T00:00:00.000Z,2021-11-27T00:00:00.000Z,2021,11,27,70479818,1976182,12398487,56105149,4,3,17,3,4,4,4,96,8,991,99,4,3,0,3,4,4,0,1,0,0,0,0,0
1395,Hauts-de-France,2021-11-28T00:00:00.000Z,2021-11-28T00:00:00.000Z,2021,11,28,72627437,2246355,11502451,58878631,6,3,18,3,6,5,2,91,9,1007,78,6,3,0,3,3,4,0,1,0,0,0,0,0
1397,Hauts-de-France,2021-11-29T00:00:00.000Z,2021-11-29T00:00:00.000Z,2021,11,29,73670830,2412159,13635798,57622873,7,1,19,1,6,4,1,90,10,1017,52,7,2,-3,7,2,3,0,0,0,0,0,0,0
1399,Hauts-de-France,2021-11-30T00:00:00.000Z,2021-11-30T00:00:00.000Z,2021,11,30,73279663,2431756,14139900,56708007,10,1,29,3,8,10,1,95,7,1019,89,10,9,-2,3,1,6,0,0,0,0,0,0,0
1401,Hauts-de-France,2021-12-01T00:00:00.000Z,2021-12-01T00:00:00.000Z,2021,12,1,67399985,2389216,13205143,51805626,10,6,41,8,10,7,0,85,10,1009,86,10,7,4,4,8,8,0,0,0,0,0,0,0
1403,Hauts-de-France,2021-12-02T00:00:00.000Z,2021-12-02T00:00:00.000Z,2021,12,2,69520452,2433778,13800618,53286056,5,2,21,4,5,4,1,85,10,1010,55,5,3,-1,7,4,4,0,0,0,0,0,0,0
1405,Hauts-de-France,2021-12-03T00:00:00.000Z,2021-12-03T00:00:00.000Z,2021,12,3,73022447,2378590,14144986,56498871,4,0,27,1,4,2,1,90,9,1014,54,4,2,-4,7,1,2,0,0,0,0,0,0,0
1407,Hauts-de-France,2021-12-04T00:00:00.000Z,2021-12-04T00:00:00.000Z,2021,12,4,66322115,1961273,12126389,52234453,8,4,29,6,7,6,2,97,7,1005,74,8,7,3,5,6,6,0,0,0,0,1,1,0
1409,Hauts-de-France,2021-12-05T00:00:00.000Z,2021-12-05T00:00:00.000Z,2021,12,5,69901374,2186744,11496316,56218314,6,2,24,2,5,5,1,93,10,1010,75,6,4,-2,3,2,4,0,0,0,0,0,0,0
1411,Hauts-de-France,2021-12-06T00:00:00.000Z,2021-12-06T00:00:00.000Z,2021,12,6,69642346,2381660,13290380,53970306,6,3,23,3,5,3,1,90,9,1012,85,6,3,0,3,4,4,0,1,0,0,0,0,0
1413,Hauts-de-France,2021-12-07T00:00:00.000Z,2021-12-07T00:00:00.000Z,2021,12,7,69559080,2378775,13854367,53325938,6,1,22,2,6,5,1,87,10,1014,38,6,2,-2,8,3,4,0,0,0,0,0,0,0
1415,Hauts-de-France,2021-12-08T00:00:00.000Z,2021-12-08T00:00:00.000Z,2021,12,8,70049828,2379803,13712203,53957822,7,3,28,3,5,4,1,90,9,997,68,7,3,-3,7,3,4,0,0,0,0,0,0,0
1417,Hauts-de-France,2021-12-09T00:00:00.000Z,2021-12-09T00:00:00.000Z,2021,12,9,72122691,2422130,14135645,55564916,6,1,25,2,4,4,3,96,9,1003,78,6,4,-3,3,2,3,0,1,0,0,0,0,0
1419,Hauts-de-France,2021-12-10T00:00:00.000Z,2021-12-10T00:00:00.000Z,2021,12,10,71176010,2327803,14001556,54846651,6,4,37,5,5,5,4,90,9,1005,94,6,4,-1,4,4,5,0,0,0,0,0,0,0
1421,Hauts-de-France,2021-12-11T00:00:00.000Z,2021-12-11T00:00:00.000Z,2021,12,11,70759112,1978141,12628136,56152835,7,2,17,3,7,5,0,92,10,1022,49,7,4,-2,6,3,4,0,0,0,0,0,0,0
1423,Hauts-de-France,2021-12-12T00:00:00.000Z,2021-12-12T00:00:00.000Z,2021,12,12,66848610,2156436,11199401,53492773,11,5,18,6,10,10,1,97,7,1025,89,11,9,2,3,6,8,0,1,0,0,0,0,0
1425,Hauts-de-France,2021-12-13T00:00:00.000Z,2021-12-13T00:00:00.000Z,2021,12,13,65498873,2287517,12863331,50348025,10,5,12,6,9,7,0,93,9,1027,25,10,7,3,8,6,7,0,0,0,0,0,0,0
1427,Hauts-de-France,2021-12-14T00:00:00.000Z,2021-12-14T00:00:00.000Z,2021,12,14,67353448,2352916,13572704,51427828,10,5,10,6,9,8,0,93,8,1029,52,10,8,3,8,5,7,0,0,0,0,0,0,0
1429,Hauts-de-France,2021-12-15T00:00:00.000Z,2021-12-15T00:00:00.000Z,2021,12,15,68222099,2356312,13482950,52382837,10,6,7,7,10,9,0,93,8,1033,47,10,8,7,6,8,8,0,0,0,0,0,0,0
1431,Hauts-de-France,2021-12-16T00:00:00.000Z,2021-12-16T00:00:00.000Z,2021,12,16,67903181,2403911,13651472,51847798,11,6,8,6,9,9,0,96,7,1037,32,11,8,5,8,7,8,0,0,0,0,0,0,0
1433,Hauts-de-France,2021-12-17T00:00:00.000Z,2021-12-17T00:00:00.000Z,2021,12,17,69114829,2302582,13689524,53122723,10,4,16,5,8,7,0,96,8,1038,26,10,8,2,8,5,6,0,0,0,0,0,0,0
1435,Hauts-de-France,2021-12-18T00:00:00.000Z,2021-12-18T00:00:00.000Z,2021,12,18,69810985,2011562,12438693,55360730,10,4,18,5,9,8,0,96,9,1038,34,10,7,2,8,5,7,1,1,0,0,0,0,0
1437,Hauts-de-France,2021-12-19T00:00:00.000Z,2021-12-19T00:00:00.000Z,2021,12,19,71923263,2246474,11698277,57978512,9,4,14,5,8,7,0,98,7,1036,65,9,7,2,6,6,6,1,1,0,0,0,0,0
1439,Hauts-de-France,2021-12-20T00:00:00.000Z,2021-12-20T00:00:00.000Z,2021,12,20,74211685,2381655,13536792,58293238,7,1,20,4,5,5,0,89,10,1029,52,7,3,1,5,6,5,1,0,0,0,0,0,0
1441,Hauts-de-France,2021-12-21T00:00:00.000Z,2021-12-21T00:00:00.000Z,2021,12,21,77593961,2483442,14305877,60804642,6,-1,11,-1,5,2,0,75,10,1028,0,6,0,-4,8,0,1,1,0,0,0,0,0,0
1443,Hauts-de-France,2021-12-22T00:00:00.000Z,2021-12-22T00:00:00.000Z,2021,12,22,81564843,2516613,14606897,64441333,5,-2,13,-1,4,1,0,72,10,1026,31,5,0,-5,8,-1,1,1,0,0,0,0,0,0
1445,Hauts-de-France,2021-12-23T00:00:00.000Z,2021-12-23T00:00:00.000Z,2021,12,23,76037582,2466296,13786340,59784946,7,-1,16,-1,5,4,0,83,10,1019,47,7,4,-5,7,0,2,1,0,0,0,0,0,0
1447,Hauts-de-France,2021-12-24T00:00:00.000Z,2021-12-24T00:00:00.000Z,2021,12,24,67779064,2295930,11921375,53561759,10,7,14,7,9,9,0,97,9,1011,99,10,8,5,3,7,8,1,0,0,0,0,0,0
1449,Hauts-de-France,2021-12-25T00:00:00.000Z,2021-12-25T00:00:00.000Z,2021,12,25,61487129,1946400,10080850,49459879,9,6,10,8,8,7,2,98,6,1004,99,9,8,6,3,8,8,1,1,0,0,0,0,1
1451,Hauts-de-France,2021-12-26T00:00:00.000Z,2021-12-26T00:00:00.000Z,2021,12,26,60030028,2095548,10031222,47903258,10,6,14,8,9,9,2,98,7,1004,89,10,8,5,3,7,8,1,1,0,0,0,0,0
1453,Hauts-de-France,2021-12-27T00:00:00.000Z,2021-12-27T00:00:00.000Z,2021,12,27,60579333,2150116,11112892,47316325,9,7,17,8,9,8,0,97,8,1003,91,9,8,4,3,7,8,1,0,0,0,0,0,0
1455,Hauts-de-France,2021-12-28T00:00:00.000Z,2021-12-28T00:00:00.000Z,2021,12,28,59091584,2134521,11351299,45605764,11,9,33,10,11,10,3,94,9,1001,96,11,9,7,3,10,10,1,0,0,0,0,0,0
1457,Hauts-de-France,2021-12-29T00:00:00.000Z,2021-12-29T00:00:00.000Z,2021,12,29,56104262,2062100,10997130,43045032,15,9,32,9,13,15,1,96,8,1010,95,15,13,6,3,9,12,1,0,0,0,0,0,0
1459,Hauts-de-France,2021-12-30T00:00:00.000Z,2021-12-30T00:00:00.000Z,2021,12,30,52747050,2050874,10623393,40072783,14,12,24,14,14,13,0,92,10,1022,77,14,13,11,4,13,14,1,0,0,0,0,0,0
1461,Hauts-de-France,2021-12-31T00:00:00.000Z,2021-12-31T00:00:00.000Z,2021,12,31,55830941,2021227,10492949,43316765,16,9,19,10,13,12,0,93,10,1025,18,16,12,7,8,10,11,1,0,0,0,0,0,0
1463,Hauts-de-France,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022,1,1,55257205,1801393,9464436,43991376,14,10,21,10,14,12,0,94,9,1024,29,14,10,7,8,11,12,1,1,0,0,0,0,1
1465,Hauts-de-France,2022-01-02T00:00:00.000Z,2022-01-02T00:00:00.000Z,2022,1,2,56600938,1973063,9548889,45078986,13,9,30,11,13,11,0,91,10,1021,74,13,10,8,5,10,11,1,0,0,0,0,0,0
1467,Hauts-de-France,2022-01-03T00:00:00.000Z,2022-01-03T00:00:00.000Z,2022,1,3,57402143,2087224,11445723,43869196,11,9,27,10,11,9,1,87,9,1018,96,11,8,6,3,10,10,0,0,0,0,0,0,0
1469,Hauts-de-France,2022-01-04T00:00:00.000Z,2022-01-04T00:00:00.000Z,2022,1,4,59258277,2163850,12216685,44877742,10,2,31,9,3,2,15,97,6,1013,99,10,9,-4,3,9,6,0,0,0,0,0,0,0
1471,Hauts-de-France,2022-01-05T00:00:00.000Z,2022-01-05T00:00:00.000Z,2022,1,5,67292826,2262796,12954431,52075599,5,1,25,1,3,4,1,90,9,1021,64,5,2,-4,5,2,3,0,1,0,0,0,0,0
1473,Hauts-de-France,2022-01-06T00:00:00.000Z,2022-01-06T00:00:00.000Z,2022,1,6,72206255,2384322,13733641,56088292,6,0,15,1,5,4,0,87,10,1024,40,6,1,-2,8,2,3,0,0,0,0,0,0,0
1475,Hauts-de-France,2022-01-07T00:00:00.000Z,2022-01-07T00:00:00.000Z,2022,1,7,72606212,2320096,13744275,56541841,7,2,24,4,7,3,2,91,9,1021,80,7,3,0,4,3,4,0,0,0,0,0,0,0
1477,Hauts-de-France,2022-01-08T00:00:00.000Z,2022-01-08T00:00:00.000Z,2022,1,8,69884047,2002664,12182810,55698573,9,1,35,2,6,9,3,94,8,1017,86,9,7,-2,3,1,4,0,0,0,0,0,0,0
1479,Hauts-de-France,2022-01-09T00:00:00.000Z,2022-01-09T00:00:00.000Z,2022,1,9,68890144,2193766,11132292,55564086,7,3,26,4,6,4,0,83,10,1015,51,7,3,-2,8,4,4,0,0,0,0,0,0,0
1481,Hauts-de-France,2022-01-10T00:00:00.000Z,2022-01-10T00:00:00.000Z,2022,1,10,69092258,2329030,13030168,53733060,7,3,9,3,6,5,0,94,9,1026,72,7,4,1,5,4,5,0,1,0,0,0,0,0
1483,Hauts-de-France,2022-01-11T00:00:00.000Z,2022-01-11T00:00:00.000Z,2022,1,11,71321833,2425022,13802906,55093905,5,0,10,0,4,2,0,88,10,1037,40,5,0,-3,8,0,2,0,0,0,0,0,0,0
1485,Hauts-de-France,2022-01-12T00:00:00.000Z,2022-01-12T00:00:00.000Z,2022,1,12,74609031,2506266,13955295,58147470,6,2,10,4,5,5,0,88,10,1041,73,6,4,3,4,3,4,0,0,0,0,0,0,0
1487,Hauts-de-France,2022-01-13T00:00:00.000Z,2022-01-13T00:00:00.000Z,2022,1,13,76531623,2591178,14295259,59645186,8,0,10,0,6,5,0,87,10,1041,2,8,2,-3,9,1,3,0,0,0,0,0,0,0
1489,Hauts-de-France,2022-01-14T00:00:00.000Z,2022-01-14T00:00:00.000Z,2022,1,14,78314608,2513372,14496170,61305066,11,2,6,2,8,6,0,86,10,1039,1,11,6,1,9,2,5,0,0,0,0,0,0,0
1491,Hauts-de-France,2022-01-15T00:00:00.000Z,2022-01-15T00:00:00.000Z,2022,1,15,79868577,2174823,13305956,64387798,7,2,10,2,6,5,0,86,10,1032,5,7,3,0,9,2,4,0,1,0,0,0,0,0
1493,Hauts-de-France,2022-01-16T00:00:00.000Z,2022-01-16T00:00:00.000Z,2022,1,16,79405364,2376134,12199864,64829366,7,1,14,4,6,6,0,89,9,1031,72,7,5,1,4,1,4,0,1,0,0,0,0,0
1495,Hauts-de-France,2022-01-17T00:00:00.000Z,2022-01-17T00:00:00.000Z,2022,1,17,75180007,2529821,13688837,58961349,11,3,12,5,9,6,0,95,8,1039,17,11,6,2,9,4,6,0,0,0,0,0,0,0
1497,Hauts-de-France,2022-01-18T00:00:00.000Z,2022-01-18T00:00:00.000Z,2022,1,18,74712221,2551867,14178513,57981841,10,2,13,2,7,6,0,94,9,1039,11,10,6,-1,9,2,4,0,0,0,0,0,0,0
1499,Hauts-de-France,2022-01-19T00:00:00.000Z,2022-01-19T00:00:00.000Z,2022,1,19,74395294,2498851,13863079,58033364,6,0,13,1,5,5,0,91,10,1034,40,6,4,-2,7,1,3,0,0,0,0,0,0,0
1501,Hauts-de-France,2022-01-20T00:00:00.000Z,2022-01-20T00:00:00.000Z,2022,1,20,72887607,2470859,13893539,56523209,5,2,22,3,4,3,1,88,9,1035,74,5,2,-2,4,2,3,0,0,0,0,0,0,0
1503,Hauts-de-France,2022-01-21T00:00:00.000Z,2022-01-21T00:00:00.000Z,2022,1,21,75534486,2426530,14124557,58983399,6,1,20,1,5,3,0,93,10,1037,68,6,2,-3,7,1,3,0,0,0,0,0,0,0
1505,Hauts-de-France,2022-01-22T00:00:00.000Z,2022-01-22T00:00:00.000Z,2022,1,22,76167260,2102513,12882225,61182522,9,1,16,1,7,5,0,94,9,1037,31,9,5,-2,8,2,4,0,1,0,0,0,0,0
1507,Hauts-de-France,2022-01-23T00:00:00.000Z,2022-01-23T00:00:00.000Z,2022,1,23,75058372,2349524,11699703,61009145,7,2,9,4,6,4,0,83,9,1036,64,7,2,2,3,3,4,0,1,0,0,0,0,0
1509,Hauts-de-France,2022-01-24T00:00:00.000Z,2022-01-24T00:00:00.000Z,2022,1,24,75702749,2539566,13640767,59522416,9,1,10,1,7,4,0,90,10,1036,1,9,3,-2,9,1,3,0,0,0,0,0,0,0
1511,Hauts-de-France,2022-01-25T00:00:00.000Z,2022-01-25T00:00:00.000Z,2022,1,25,78068385,2649692,14479889,60938804,9,1,10,1,7,6,0,91,10,1038,1,9,4,-2,9,1,4,0,0,0,0,0,0,0
1513,Hauts-de-France,2022-01-26T00:00:00.000Z,2022-01-26T00:00:00.000Z,2022,1,26,78911333,2621685,14378860,61910788,8,1,10,1,6,4,0,91,10,1034,6,8,4,-2,9,1,3,0,0,0,0,0,0,0
1515,Hauts-de-France,2022-01-27T00:00:00.000Z,2022-01-27T00:00:00.000Z,2022,1,27,77648953,2593114,14431651,60624188,8,1,23,2,8,8,0,97,9,1032,55,8,7,-2,5,1,5,0,0,0,0,0,0,0
1517,Hauts-de-France,2022-01-28T00:00:00.000Z,2022-01-28T00:00:00.000Z,2022,1,28,74610463,2463708,13975002,58171753,9,3,10,3,7,6,0,96,7,1037,52,9,4,0,7,4,5,0,0,0,0,0,0,0
1519,Hauts-de-France,2022-01-29T00:00:00.000Z,2022-01-29T00:00:00.000Z,2022,1,29,71531599,2063406,12412014,57056179,11,4,26,6,10,10,0,95,10,1034,75,11,9,3,4,5,8,0,1,0,0,0,0,0
1521,Hauts-de-France,2022-01-30T00:00:00.000Z,2022-01-30T00:00:00.000Z,2022,1,30,68074330,2240285,10998684,54835361,8,2,9,3,6,5,0,91,10,1035,26,8,4,0,9,4,4,0,1,0,0,0,0,0
1523,Hauts-de-France,2022-01-31T00:00:00.000Z,2022-01-31T00:00:00.000Z,2022,1,31,68818116,2402210,12847797,53568109,7,3,38,5,7,5,0,75,10,1025,60,7,3,-1,6,5,6,0,0,0,0,0,0,0
1525,Hauts-de-France,2022-02-01T00:00:00.000Z,2022-02-01T00:00:00.000Z,2022,2,1,70172013,2359271,13544555,54268187,11,2,29,3,8,11,0,96,10,1027,68,11,9,-1,3,2,6,0,1,0,0,0,0,0
1527,Hauts-de-France,2022-02-02T00:00:00.000Z,2022-02-02T00:00:00.000Z,2022,2,2,64121099,2264271,12557237,49299591,12,8,24,9,11,10,0,90,10,1025,85,12,8,6,4,10,10,0,0,0,0,0,0,0
1529,Hauts-de-France,2022-02-03T00:00:00.000Z,2022-02-03T00:00:00.000Z,2022,2,3,64186076,2263818,12771822,49150436,9,7,20,7,9,9,0,85,10,1024,89,9,5,4,4,7,8,0,0,0,0,0,0,0
1531,Hauts-de-France,2022-02-04T00:00:00.000Z,2022-02-04T00:00:00.000Z,2022,2,4,64007426,2177407,12645703,49184316,9,3,27,7,8,8,0,85,10,1024,70,9,6,3,4,7,8,0,1,0,0,0,0,0
1533,Hauts-de-France,2022-02-05T00:00:00.000Z,2022-02-05T00:00:00.000Z,2022,2,5,65314367,1886335,11621558,51806474,9,2,22,2,7,7,0,93,10,1027,48,9,3,-2,8,3,5,1,0,0,0,0,0,0
1535,Hauts-de-France,2022-02-06T00:00:00.000Z,2022-02-06T00:00:00.000Z,2022,2,6,66176500,2088839,10650325,53437336,11,6,47,8,10,10,2,86,9,1020,95,11,8,4,4,7,9,1,0,0,0,0,0,0
1537,Hauts-de-France,2022-02-07T00:00:00.000Z,2022-02-07T00:00:00.000Z,2022,2,7,62593111,2220756,11915755,48456600,10,1,18,2,8,6,0,85,10,1032,10,10,2,-2,9,3,5,1,1,0,0,0,0,0
1539,Hauts-de-France,2022-02-08T00:00:00.000Z,2022-02-08T00:00:00.000Z,2022,2,8,63518885,2249041,12494896,48774948,11,3,18,5,9,10,0,93,10,1033,80,11,8,2,4,3,7,1,0,0,0,0,0,0
